Propiedade;Modalidade;MODALIDADE_EAD;Id_aluno;SEXO;NASCIMENTO;CIDADE;UF;CANAL_VENDAS;CURSO;DS_TURNO_INSCRICAO;DT_INSCRICAO;FL_MATRICULADO;VL_MENSALIDADE;DS_PRIM_CANAL_VENDAS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;501;M;12/12/2000 00:00;ITUIUTABA;MG;ENEM;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;653;F;18/06/2001 00:00;ALTOS;PI;ENEM;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;447;F;29/08/1997 00:00;SÃO JOÃO DE MERITI;RJ;GUERR;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;504;F;30/03/1988 00:00;SÃO PEDRO DA ALDEIA;RJ;GUERR;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;232;M;18/06/1998 00:00;BARBOSA;SP;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;283;F;05/01/1966 00:00;SANTANA;AP;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;478;M;01/01/1999 00:00;RIO DE JANEIRO;RJ;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;486;M;28/05/2000 00:00;SÃO PAULO;SP;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;16/06/2020 00:00;0;;INDICACAO
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;282;M;04/09/1994 00:00;SÃO JOSÉ DOS CAMPOS;SP;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;331;M;02/01/1987 00:00;BOTUCATU;SP;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;333;M;14/05/1990 00:00;SÃO PAULO;SP;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;19/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;418;M;13/03/1997 00:00;RIO DE JANEIRO;RJ;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;05/06/2020 00:00;1;65;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;457;M;12/10/1990 00:00;BELFORD ROXO;RJ;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;06/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;980;M;07/07/1991 00:00;PIMENTA BUENO;RO;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;66;M;12/10/1974 00:00;RECIFE;PE;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;30/05/2020 00:00;0;;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;807;M;22/05/1996 00:00;RIO DE JANEIRO;RJ;LIVES;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;08/06/2020 00:00;0;;LIVES
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;112;M;23/01/2000 00:00;ULIANÓPOLIS;PA;OUTDOOR;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;MATUTINO;21/05/2020 00:00;0;65;OUTDOOR
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;241;M;01/10/1999 00:00;SANTO ANTÔNIO DE POSSE;SP;OUTDOOR;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;OUTDOOR
Terceiros;Escola  a Distancia;100% ONLINE;497;M;27/04/2002 00:00;JOINVILLE;SC;OUTDOOR;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;OUTDOOR
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;803;M;02/09/1999 00:00;CRISSIUMAL;RS;OUTDOOR;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;OUTDOOR
Terceiros;Escola  a Distancia;100% ONLINE;442;M;26/07/2000 00:00;SABARÁ;MG;OUTRAS;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;22/05/2020 00:00;0;65;OUTRAS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;514;M;22/05/1995 00:00;ESMERALDAS;MG;OUTRAS;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;OUTRAS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;673;F;08/02/2000 00:00;PORTEIRAS;CE;OUTRAS;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;21/05/2020 00:00;0;65;OUTRAS
Terceiros;Escola  a Distancia;100% ONLINE;851;F;17/07/1992 00:00;PORTO NACIONAL;TO;OUTRAS;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;22/05/2020 00:00;0;110;OUTRAS
Terceiros;Escola  a Distancia;100% ONLINE;750;M;01/04/1986 00:00;SÃO GONÇALO DO AMARANTE;RN;REDES SOCIAIS;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;17/06/2020 00:00;0;65;REDES SOCIAIS
Terceiros;Escola  a Distancia;100% ONLINE;780;M;21/08/1997 00:00;ITAPURANGA;GO;REDES SOCIAIS;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;16/06/2020 00:00;0;65;REDES SOCIAIS
Terceiros;Escola  a Distancia;100% ONLINE;304;M;02/07/1992 00:00;PINDAMONHANGABA;SP;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;NOTURNO;22/06/2020 00:00;0;65;
Propio;Escola  a Distancia;100% ONLINE;960;M;10/05/1992 00:00;RIO DE JANEIRO;RJ;LIVES;SUPERIOR DE TECNOLOGIA EM GESTÃO DE TURISMO;NOTURNO;21/05/2020 00:00;0;65;CONSULTOR
Terceiros;Escola  a Distancia;100% ONLINE;912;M;11/05/1992 00:00;SÃO PAULO;SP;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO DE TURISMO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;243;F;01/01/1995 00:00;FRANCA;SP;GUERR;SUPERIOR DE TECNOLOGIA EM GESTÃO FINANCEIRA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;329;M;01/10/1986 00:00;SUMARÉ;SP;RADIO;SUPERIOR DE TECNOLOGIA EM GESTÃO FINANCEIRA;NOTURNO;21/05/2020 00:00;0;65;RADIO
Terceiros;Escola  a Distancia;100% ONLINE;308;M;14/04/1990 00:00;SÃO PAULO;SP;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO FINANCEIRA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;675;M;04/04/1986 00:00;VARGINHA;MG;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO FINANCEIRA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;633;M;06/09/1989 00:00;RIO DE JANEIRO;RJ;LIVES;SUPERIOR DE TECNOLOGIA EM GESTÃO FINANCEIRA;NOTURNO;20/05/2020 00:00;0;;LIVES
Terceiros;Escola  a Distancia;100% ONLINE;526;M;07/06/1997 00:00;RIO DE JANEIRO;RJ;LIVES;SUPERIOR DE TECNOLOGIA EM GESTÃO FINANCEIRA;NOTURNO;19/06/2020 00:00;0;65;OUTDOOR
Terceiros;Escola  a Distancia;100% ONLINE;218;M;09/07/1997 00:00;SUZANO;SP;OUTDOOR;SUPERIOR DE TECNOLOGIA EM GESTÃO FINANCEIRA;NOTURNO;21/05/2020 00:00;0;65;OUTDOOR
Propio;Escola  a Distancia;100% ONLINE;381;F;01/01/2000 00:00;NOVA IGUAÇU;RJ;ENEM;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;100% ONLINE;565;F;25/12/2001 00:00;PARANAGUÁ;PR;GUERR;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;367;M;20/03/1974 00:00;LIMEIRA;SP;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;390;F;01/01/2000 00:00;SÃO JOÃO DE MERITI;RJ;CONSULTOR;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;05/06/2020 00:00;1;65;CONSULTOR
Propio;Escola  a Distancia;SEMI-PRESENCIAL;93;M;07/09/1980 00:00;BRASÍLIA;DF;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;28/05/2020 00:00;0;;INTERNET
Propio;Escola  a Distancia;100% ONLINE;121;M;03/09/1979 00:00;BRASÍLIA;DF;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;10/06/2020 00:00;0;;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;787;F;30/12/1999 00:00;CACOAL;RO;GUERR;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;20;M;25/02/1997 00:00;SÃO PAULO;SP;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;356;M;16/01/1982 00:00;SÃO PAULO;SP;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;358;M;17/10/1981 00:00;NOVA INDEPENDÊNCIA;SP;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;424;M;10/10/1995 00:00;MOGI DAS CRUZES;SP;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;699;M;06/05/1990 00:00;IÇARA;SC;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;889;F;13/02/1984 00:00;LAURO DE FREITAS;BA;CALL CENTER;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;302;M;09/04/1994 00:00;PORTO ALEGRE;RS;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;17/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;647;F;25/08/1980 00:00;VILA VELHA;ES;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;22/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;878;M;10/10/1999 00:00;SORRISO;MT;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;22/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;890;M;17/08/1969 00:00;RECIFE;PE;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;22/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;371;M;12/07/1984 00:00;ITAPEVI;SP;INTERNET;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;21/05/2020 00:00;0;;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;587;M;11/08/1996 00:00;FLORIANÓPOLIS;SC;OUTDOOR;SUPERIOR DE TECNOLOGIA EM GESTÃO HOSPITALAR;NOTURNO;21/05/2020 00:00;0;65;OUTDOOR
Terceiros;Escola  a Distancia;100% ONLINE;531;M;07/03/1970 00:00;CAMBÉ;PR;LIVES;SUPERIOR DE TECNOLOGIA EM GESTÃO PÚBLICA;NOTURNO;22/05/2020 00:00;1;65;LIVES
Terceiros;Escola  a Distancia;100% ONLINE;174;M;08/10/1979 00:00;ÓBIDOS;PA;REDES SOCIAIS;SUPERIOR DE TECNOLOGIA EM GESTÃO PÚBLICA;NOTURNO;22/05/2020 00:00;0;65;REDES SOCIAIS
Propio;Escola  a Distancia;SEMI-PRESENCIAL;229;M;15/11/1996 00:00;RIO DE JANEIRO;RJ;CALL CENTER;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;373;M;11/07/2002 00:00;RIO DE JANEIRO;RJ;CALL CENTER;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;656;M;15/06/1999 00:00;RIO DE JANEIRO;RJ;CALL CENTER;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;265;M;01/01/1990 00:00;RIO DE JANEIRO;RJ;LIVES;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;15/05/2020 00:00;1;65;CONSULTOR
Propio;Escola  a Distancia;SEMI-PRESENCIAL;190;M;21/03/2000 00:00;OSASCO;SP;INTERNET;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Propio;Escola  a Distancia;100% ONLINE;288;M;19/04/1994 00:00;COTIA;SP;LIVES;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;15/05/2020 00:00;1;65;LIVES
Propio;Escola  a Distancia;SEMI-PRESENCIAL;413;M;03/09/1996 00:00;SÃO BERNARDO DO CAMPO;SP;;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;22/05/2020 00:00;0;65;
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;138;F;16/06/2001 00:00;MARACANAÚ;CE;GUERR;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;360;M;17/08/1980 00:00;ITAPUÍ;SP;INDICACAO;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;21/05/2020 00:00;0;65;INDICACAO
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;736;M;29/11/1984 00:00;BELO HORIZONTE;MG;INDICACAO;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;21/05/2020 00:00;0;65;INDICACAO
Terceiros;Escola  a Distancia;100% ONLINE;977;M;;;;INTERNET;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;22/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;1000;M;22/03/1989 00:00;PIMENTA BUENO;RO;INTERNET;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;227;M;18/02/1969 00:00;BRASÍLIA;DF;INTERNET;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;01/06/2020 00:00;0;;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;383;M;16/06/1999 00:00;RIO DE JANEIRO;RJ;REDES SOCIAIS;SUPERIOR DE TECNOLOGIA EM LOGÍSTICA;NOTURNO;09/06/2020 00:00;0;65;LIVES
Propio;Escola  a Distancia;100% ONLINE;488;M;07/11/1989 00:00;JUIZ DE FORA;MG;FUNIL CAPTAÇÃO;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;04/06/2020 00:00;0;65;E-MAIL MARKETING
Propio;Escola  a Distancia;100% ONLINE;272;M;12/12/1999 00:00;RIO DE JANEIRO;RJ;LIVES;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;15/05/2020 00:00;0;65;LIVES
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;862;M;20/07/1999 00:00;MARITUBA;PA;ESCOLA;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Terceiros;Escola  a Distancia;100% ONLINE;52;M;11/08/1979 00:00;MIRANDA;MS;ENEM;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;22/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;119;M;10/03/1999 00:00;CONCEIÇÃO DO ARAGUAIA;PA;ENEM;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;21/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;534;M;18/11/1997 00:00;NATAL;RN;ENEM;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;21/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;102;F;09/04/2000 00:00;RECIFE;PE;GUERR;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;116;M;12/06/1998 00:00;GOVERNADOR VALADARES;MG;GUERR;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;416;M;31/05/1998 00:00;RIO DE JANEIRO;RJ;EDUCA MAIS;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;22/05/2020 00:00;0;65;EDUCA MAIS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;788;F;08/01/1991 00:00;BALSAS;MA;INDICACAO;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;21/05/2020 00:00;0;65;INDICACAO
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;596;M;06/06/1989 00:00;BELO HORIZONTE;MG;INTERNET;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;16/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;880;M;16/06/1995 00:00;ITAJAÍ;SC;INTERNET;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;22/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;323;M;26/12/1991 00:00;CARAPICUÍBA;SP;INTERNET;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;16/06/2020 00:00;0;;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;551;M;29/11/1974 00:00;RIO DE JANEIRO;RJ;INTERNET;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;20/06/2020 00:00;0;;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;610;M;12/06/1998 00:00;NATAL;RN;INTERNET;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;05/06/2020 00:00;0;;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;35;M;07/02/1999 00:00;RIO DE JANEIRO;RJ;LIVES;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;16/06/2020 00:00;0;65;LIVES
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;213;M;10/12/2001 00:00;ITAQUAQUECETUBA;SP;OUTDOOR;SUPERIOR DE TECNOLOGIA EM MARKETING;NOTURNO;22/05/2020 00:00;0;65;OUTDOOR
Propio;Escola  a Distancia;100% ONLINE;199;M;30/09/2001 00:00;JAÚ;SP;ESCOLA;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Propio;Escola  a Distancia;SEMI-PRESENCIAL;859;M;01/05/2001 00:00;RIO DE JANEIRO;RJ;CALL CENTER;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;691;F;20/08/1990 00:00;JOINVILLE;SC;LIVES;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;25/05/2020 00:00;1;65;LIVES
Propio;Escola  a Distancia;SEMI-PRESENCIAL;109;M;01/01/1997 00:00;RIO DE JANEIRO;RJ;LIVES;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;23/05/2020 00:00;0;;LIVES
Propio;Escola  a Distancia;100% ONLINE;611;M;01/01/1991 00:00;RIO DE JANEIRO;RJ;LIVES;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;20/05/2020 00:00;0;;LIVES
Propio;Escola  a Distancia;100% ONLINE;784;M;06/08/1996 00:00;PONTA GROSSA;PR;OUTDOOR;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;22/05/2020 00:00;0;65;OUTDOOR
Terceiros;Escola  a Distancia;100% ONLINE;975;M;25/05/1986 00:00;CUIABÁ;MT;ACAO EMPRESA;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;09/06/2020 00:00;1;65;EMPRESA
Terceiros;Escola  a Distancia;100% ONLINE;812;M;24/06/1999 00:00;REDENÇÃO;PA;ENEM;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;22/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;100% ONLINE;553;F;23/08/2002 00:00;JARAGUÁ DO SUL;SC;GUERR;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;608;M;28/07/1998 00:00;ITABERABA;BA;GUERR;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;456;M;19/10/1990 00:00;PORTO ALEGRE;RS;INTERNET;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;14/05/2020 00:00;0;110;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;795;M;17/07/1991 00:00;ARACAJU;SE;INTERNET;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;22/05/2020 00:00;0;;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;368;M;09/09/1999 00:00;RIO DE JANEIRO;RJ;LIVES;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;09/06/2020 00:00;0;65;LIVES
Terceiros;Escola  a Distancia;100% ONLINE;286;M;21/07/1996 00:00;AMERICANA;SP;OUTDOOR;SUPERIOR DE TECNOLOGIA EM MARKETING DIGITAL;NOTURNO;22/05/2020 00:00;0;65;OUTDOOR
Propio;Escola  a Distancia;100% ONLINE;561;M;07/07/1993 00:00;TABOÃO DA SERRA;SP;INTERNET;SUPERIOR DE TECNOLOGIA EM PROCESSOS GERENCIAIS;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Propio;Escola  a Distancia;100% ONLINE;896;M;13/03/1986 00:00;EUNÁPOLIS;BA;INTERNET;SUPERIOR DE TECNOLOGIA EM PROCESSOS GERENCIAIS;NOTURNO;25/05/2020 00:00;1;65;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;652;M;23/04/1993 00:00;CHAPECÓ;SC;GUERR;SUPERIOR DE TECNOLOGIA EM PROCESSOS GERENCIAIS;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;513;M;25/09/1990 00:00;RIO DE JANEIRO;RJ;CALL CENTER;SUPERIOR DE TECNOLOGIA EM PROCESSOS GERENCIAIS;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;605;M;17/02/1983 00:00;SERRA;ES;INTERNET;SUPERIOR DE TECNOLOGIA EM PROCESSOS GERENCIAIS;NOTURNO;25/05/2020 00:00;1;65;INDICACAO
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;915;M;23/12/1991 00:00;PORTO ALEGRE;RS;INTERNET;SUPERIOR DE TECNOLOGIA EM PROCESSOS GERENCIAIS;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;11;M;02/08/1975 00:00;SAPUCAIA DO SUL;RS;INTERNET;SUPERIOR DE TECNOLOGIA EM PROCESSOS GERENCIAIS;NOTURNO;24/05/2020 00:00;0;;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;798;M;11/06/1980 00:00;NITERÓI;RJ;INTERNET;SUPERIOR DE TECNOLOGIA EM PROCESSOS GERENCIAIS;NOTURNO;03/06/2020 00:00;0;;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;452;M;09/11/1999 00:00;CONCEIÇÃO DO PARÁ;MG;INTERNET;SUPERIOR DE TECNOLOGIA EM SEGURANÇA NO TRABALHO;NOTURNO;16/06/2020 00:00;0;;INTERNET
